entity,instance,name,value,dataset_date,table_name,tag,check,date,category,level
Column,total_distance,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_hit,ApproxQuantiles-0.5,2,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_duration_session,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_volume,ApproxQuantiles-0.5,123058,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,distance,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_distance,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,sum_stay_duration,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,sum_move_duration,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,count_stay,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,count_move,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_hit,ApproxQuantiles-0.75,3,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_duration_session,ApproxQuantiles-0.75,300,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_volume,ApproxQuantiles-0.75,4303738,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,distance,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,total_distance,ApproxQuantiles-0.75,0.1296,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,sum_stay_duration,ApproxQuantiles-0.75,300,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,sum_move_duration,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,count_stay,ApproxQuantiles-0.75,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,count_move,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,msisdn,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,session,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,cell_name,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,site_id,Completeness,0.976661999,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,session_type,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,session_status,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,vehicle_type,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Centanet,Application
Column,*,Size,1345,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,msisdn,CountDistinct,1078,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,session,CountDistinct,1345,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,Minimum,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,Minimum,104,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,Maximum,28,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,Maximum,11700,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,Maximum,266877403,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,Maximum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,Maximum,11.4856,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,Maximum,11700,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,Maximum,2100,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,Maximum,5,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,Maximum,7,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,Mean,2.839405204,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,Mean,205.204461,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,Mean,5936421.042,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,Mean,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,Mean,0.193426097,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,Mean,151.4498141,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,Mean,51.7472119,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,Mean,0.24535316,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,Mean,0.143494424,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,Sum,3819,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,Sum,276000,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,Sum,7984486301,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,Sum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,Sum,260.1581,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,Sum,203700,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,Sum,69600,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,Sum,330,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,Sum,193,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,StandardDeviation,2.896183799,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,StandardDeviation,608.1316337,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,StandardDeviation,11950830.57,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,StandardDeviation,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,StandardDeviation,0.852011554,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,StandardDeviation,532.7375343,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,StandardDeviation,207.9849362,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,StandardDeviation,0.585688352,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,StandardDeviation,0.554543984,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,ApproxQuantiles-0.25,161168,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,ApproxQuantiles-0.5,2,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,ApproxQuantiles-0.5,2453867,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_hit,ApproxQuantiles-0.75,3,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_duration_session,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_volume,ApproxQuantiles-0.75,7030705,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,distance,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,total_distance,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_stay_duration,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,sum_move_duration,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_stay,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,count_move,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,msisdn,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,session,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,cell_name,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,site_id,Completeness,0.976951673,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,session_type,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,session_status,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,vehicle_type,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Chow Sang Sang Jewellery,Application
Column,*,Size,543,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,msisdn,CountDistinct,461,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,session,CountDistinct,543,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,total_hit,Minimum,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,total_duration_session,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,total_volume,Minimum,40,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,distance,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,total_distance,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,sum_stay_duration,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,sum_move_duration,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,count_stay,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
Column,count_move,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Club IC (IFC),Application
